drive_file_id,drive_path,file_name,extension,top_folder,ipc_folder,patent_id_guess,source_url
1bzdEvZr0QXmgeoDGK7PK-hicawgPhbTC,심사관/2의견제출통지서/1020227010826.pdf,1020227010826.pdf,pdf,심사관,,1020227010826,https://drive.google.com/file/d/1bzdEvZr0QXmgeoDGK7PK-hicawgPhbTC/view
12z8C04K6qh2DaSqX0Jr7-7QbbRnEdAf0,심사관/2의견제출통지서/1020227015590.pdf,1020227015590.pdf,pdf,심사관,,1020227015590,https://drive.google.com/file/d/12z8C04K6qh2DaSqX0Jr7-7QbbRnEdAf0/view
1v61xTuYlC4mAsun8q-oqz691YvO1rcKx,심사관/2의견제출통지서/1020227015590.txt,1020227015590.txt,txt,심사관,,1020227015590,https://drive.google.com/file/d/1v61xTuYlC4mAsun8q-oqz691YvO1rcKx/view
1ux9JiWOKTcrP-zhnBSAGryNGoem2LBXu,심사관/2의견제출통지서/1020227015892.pdf,1020227015892.pdf,pdf,심사관,,1020227015892,https://drive.google.com/file/d/1ux9JiWOKTcrP-zhnBSAGryNGoem2LBXu/view
1u6Nrqs0y7I_RtyW54UNoBWCK4qIpsrwt,심사관/2의견제출통지서/1020227015892.txt,1020227015892.txt,txt,심사관,,1020227015892,https://drive.google.com/file/d/1u6Nrqs0y7I_RtyW54UNoBWCK4qIpsrwt/view
15Ev5AvJUqH-XA4Es7OdFReU_itJfIVf4,심사관/2의견제출통지서/1020227017608.pdf,1020227017608.pdf,pdf,심사관,,1020227017608,https://drive.google.com/file/d/15Ev5AvJUqH-XA4Es7OdFReU_itJfIVf4/view
1Ld1DOXKO7MLR6zfybgQ9ONlij-YJvg9t,심사관/2의견제출통지서/1020227017608.txt,1020227017608.txt,txt,심사관,,1020227017608,https://drive.google.com/file/d/1Ld1DOXKO7MLR6zfybgQ9ONlij-YJvg9t/view
18o9M9PjUdpI66C9JN-diUcRSQwNiaonw,심사관/2의견제출통지서/1020227026698.pdf,1020227026698.pdf,pdf,심사관,,1020227026698,https://drive.google.com/file/d/18o9M9PjUdpI66C9JN-diUcRSQwNiaonw/view
1H_00xM7o2m1C4oxKx6wQsYbne_iSi8iI,심사관/2의견제출통지서/1020227026698.txt,1020227026698.txt,txt,심사관,,1020227026698,https://drive.google.com/file/d/1H_00xM7o2m1C4oxKx6wQsYbne_iSi8iI/view
1IE44MSR3EWqclmYoHSXH23FgVX5Bqt_t,심사관/2의견제출통지서/1020227027088.pdf,1020227027088.pdf,pdf,심사관,,1020227027088,https://drive.google.com/file/d/1IE44MSR3EWqclmYoHSXH23FgVX5Bqt_t/view
1E3T3xfyP2i_GXmIdyvhx1YA-rG1cdDdJ,심사관/2의견제출통지서/1020227027088.txt,1020227027088.txt,txt,심사관,,1020227027088,https://drive.google.com/file/d/1E3T3xfyP2i_GXmIdyvhx1YA-rG1cdDdJ/view
1hDt13Okl04131qFThUnMRu5GzpX4_yBk,심사관/2의견제출통지서/1020230024571.pdf,1020230024571.pdf,pdf,심사관,,1020230024571,https://drive.google.com/file/d/1hDt13Okl04131qFThUnMRu5GzpX4_yBk/view
1L3EN8XVjIad5qGeTyyVC28L_qJ1KNlev,심사관/2의견제출통지서/1020230024571.txt,1020230024571.txt,txt,심사관,,1020230024571,https://drive.google.com/file/d/1L3EN8XVjIad5qGeTyyVC28L_qJ1KNlev/view
1jg4NJWSO2Z9xNK5MH5qYbH6FJv48xeu0,심사관/2의견제출통지서/1020230025066.pdf,1020230025066.pdf,pdf,심사관,,1020230025066,https://drive.google.com/file/d/1jg4NJWSO2Z9xNK5MH5qYbH6FJv48xeu0/view
1YebDtgiGyUoKHWbBsyg60e70iOryE_C4,심사관/2의견제출통지서/1020230025066.txt,1020230025066.txt,txt,심사관,,1020230025066,https://drive.google.com/file/d/1YebDtgiGyUoKHWbBsyg60e70iOryE_C4/view
1MPdxRxCHJjhcPZjTAgDr6t6n2ZnRqbnN,심사관/2의견제출통지서/1020230025066_cleaned.txt,1020230025066_cleaned.txt,txt,심사관,,1020230025066_cleaned,https://drive.google.com/file/d/1MPdxRxCHJjhcPZjTAgDr6t6n2ZnRqbnN/view
1r11qgq7_ZJxGuzmBZFKwzazbyXL-ppUw,심사관/2의견제출통지서/1020230036605.pdf,1020230036605.pdf,pdf,심사관,,1020230036605,https://drive.google.com/file/d/1r11qgq7_ZJxGuzmBZFKwzazbyXL-ppUw/view
13ckgOLmfF0j4M1WJi6KPbexjy6m99yIe,심사관/2의견제출통지서/1020230036605.txt,1020230036605.txt,txt,심사관,,1020230036605,https://drive.google.com/file/d/13ckgOLmfF0j4M1WJi6KPbexjy6m99yIe/view
14GfjNtZ1oYjtpDaZ7V0yyum6OQx3SWzG,심사관/2의견제출통지서/1020230040630.pdf,1020230040630.pdf,pdf,심사관,,1020230040630,https://drive.google.com/file/d/14GfjNtZ1oYjtpDaZ7V0yyum6OQx3SWzG/view
1u0TemjyDYg7jOLSqibbkgxQ665ElDikt,심사관/2의견제출통지서/1020230040630.txt,1020230040630.txt,txt,심사관,,1020230040630,https://drive.google.com/file/d/1u0TemjyDYg7jOLSqibbkgxQ665ElDikt/view
1_-iMXVrBJqG2F2NK_GsREgx3E6Ru-WWy,심사관/2의견제출통지서/1020230078104.pdf,1020230078104.pdf,pdf,심사관,,1020230078104,https://drive.google.com/file/d/1_-iMXVrBJqG2F2NK_GsREgx3E6Ru-WWy/view
1VgBf8whHUOiOVb0EoWS2WJ1Qb8B-cpVN,심사관/2의견제출통지서/1020230078104.pdf,1020230078104.pdf,pdf,심사관,,1020230078104,https://drive.google.com/file/d/1VgBf8whHUOiOVb0EoWS2WJ1Qb8B-cpVN/view
1MidR5AujEV1pWdqsWJPqvvQfJSPb-SqT,심사관/2의견제출통지서/1020230078104.txt,1020230078104.txt,txt,심사관,,1020230078104,https://drive.google.com/file/d/1MidR5AujEV1pWdqsWJPqvvQfJSPb-SqT/view
1hm42WNnF2Ei1JqOtK4t14daluLoPrbmd,심사관/2의견제출통지서/1020230078104_cleaned.txt,1020230078104_cleaned.txt,txt,심사관,,1020230078104_cleaned,https://drive.google.com/file/d/1hm42WNnF2Ei1JqOtK4t14daluLoPrbmd/view
1ZGdh5wVN64oub1AUuafOvnm6wA9uZoS7,심사관/2의견제출통지서/1020230102592.pdf,1020230102592.pdf,pdf,심사관,,1020230102592,https://drive.google.com/file/d/1ZGdh5wVN64oub1AUuafOvnm6wA9uZoS7/view
1gTAnalBaEPrHjguCUusDiXzyhaGixrjJ,심사관/2의견제출통지서/1020230102592.txt,1020230102592.txt,txt,심사관,,1020230102592,https://drive.google.com/file/d/1gTAnalBaEPrHjguCUusDiXzyhaGixrjJ/view
1UxrGEAAZFvGYpyL1e9eaPT0T_Wa1T5mJ,심사관/2의견제출통지서/1020230102592_cleaned.txt,1020230102592_cleaned.txt,txt,심사관,,1020230102592_cleaned,https://drive.google.com/file/d/1UxrGEAAZFvGYpyL1e9eaPT0T_Wa1T5mJ/view
1vsZ_uuUchRNrg7iKcizlh-RM2lQZH-vF,심사관/2의견제출통지서/1020230118745.pdf,1020230118745.pdf,pdf,심사관,,1020230118745,https://drive.google.com/file/d/1vsZ_uuUchRNrg7iKcizlh-RM2lQZH-vF/view
1LgEGigrzuscDoM6lonxJ0p6QQq2XsH7j,심사관/2의견제출통지서/1020230118745.txt,1020230118745.txt,txt,심사관,,1020230118745,https://drive.google.com/file/d/1LgEGigrzuscDoM6lonxJ0p6QQq2XsH7j/view
1_pcov6_e6msoC9TtaiblyObzIb4NpIuc,심사관/2의견제출통지서/1020230118769.pdf,1020230118769.pdf,pdf,심사관,,1020230118769,https://drive.google.com/file/d/1_pcov6_e6msoC9TtaiblyObzIb4NpIuc/view
1VcMQhZlv3V58U5hCXOVSZcwwlx1vwn17,심사관/2의견제출통지서/1020230118769.txt,1020230118769.txt,txt,심사관,,1020230118769,https://drive.google.com/file/d/1VcMQhZlv3V58U5hCXOVSZcwwlx1vwn17/view
1e50XorNuNkvx0BaSDbTvm9A_UxVTZSFt,심사관/2의견제출통지서/1020230118769_cleaned.txt,1020230118769_cleaned.txt,txt,심사관,,1020230118769_cleaned,https://drive.google.com/file/d/1e50XorNuNkvx0BaSDbTvm9A_UxVTZSFt/view
1t74KpAtzsrnt9xeN2Imz_FuIRkp3wxx-,심사관/2의견제출통지서/1020230131860.pdf,1020230131860.pdf,pdf,심사관,,1020230131860,https://drive.google.com/file/d/1t74KpAtzsrnt9xeN2Imz_FuIRkp3wxx-/view
1b3X-ZVVgi2rC53YjUctZBNLDsAA0980m,심사관/2의견제출통지서/1020230131860.txt,1020230131860.txt,txt,심사관,,1020230131860,https://drive.google.com/file/d/1b3X-ZVVgi2rC53YjUctZBNLDsAA0980m/view
1nGnudFJgfDHeUN2M_XnH5JfTpbLbzyuP,심사관/2의견제출통지서/1020230134631.pdf,1020230134631.pdf,pdf,심사관,,1020230134631,https://drive.google.com/file/d/1nGnudFJgfDHeUN2M_XnH5JfTpbLbzyuP/view
1EJhiWIUlPu6qzBUU-9g6AJG4xvl06M4P,심사관/2의견제출통지서/1020230134631.txt,1020230134631.txt,txt,심사관,,1020230134631,https://drive.google.com/file/d/1EJhiWIUlPu6qzBUU-9g6AJG4xvl06M4P/view
1zxCHSzgDH8SgLVlp-QtabsFuqZ9ubvpu,심사관/2의견제출통지서/1020230134631_cleaned.txt,1020230134631_cleaned.txt,txt,심사관,,1020230134631_cleaned,https://drive.google.com/file/d/1zxCHSzgDH8SgLVlp-QtabsFuqZ9ubvpu/view
1gWiqM1ec_7ug5ElsU-iLhZFICkquP3DV,심사관/2의견제출통지서/1020230142119.pdf,1020230142119.pdf,pdf,심사관,,1020230142119,https://drive.google.com/file/d/1gWiqM1ec_7ug5ElsU-iLhZFICkquP3DV/view
11yboem_R9zHCUex1r0dtoRUBsZDp_jJX,심사관/2의견제출통지서/1020230142119.pdf,1020230142119.pdf,pdf,심사관,,1020230142119,https://drive.google.com/file/d/11yboem_R9zHCUex1r0dtoRUBsZDp_jJX/view
10_fsHtSnPvBpuYhATto0chzJebafBVEe,심사관/2의견제출통지서/1020230142119.txt,1020230142119.txt,txt,심사관,,1020230142119,https://drive.google.com/file/d/10_fsHtSnPvBpuYhATto0chzJebafBVEe/view
1YQJCtsCbJVdXiYgtom5Fy4pOJRCOsp5J,심사관/2의견제출통지서/1020230142119_cleaned.txt,1020230142119_cleaned.txt,txt,심사관,,1020230142119_cleaned,https://drive.google.com/file/d/1YQJCtsCbJVdXiYgtom5Fy4pOJRCOsp5J/view
18KOmH_PcjFy-7Qb0FA55ngTyEhGf53kW,심사관/2의견제출통지서/1020237000315.pdf,1020237000315.pdf,pdf,심사관,,1020237000315,https://drive.google.com/file/d/18KOmH_PcjFy-7Qb0FA55ngTyEhGf53kW/view
1iOWCTtulxEI8zaSyzx9qnajpiNQHcv0N,심사관/2의견제출통지서/1020237000315.txt,1020237000315.txt,txt,심사관,,1020237000315,https://drive.google.com/file/d/1iOWCTtulxEI8zaSyzx9qnajpiNQHcv0N/view
1VNs19MxLT5iF7B_0LQBic1oruDZ7P_va,심사관/2의견제출통지서/1020237000315_cleaned.txt,1020237000315_cleaned.txt,txt,심사관,,1020237000315_cleaned,https://drive.google.com/file/d/1VNs19MxLT5iF7B_0LQBic1oruDZ7P_va/view
1IJ2o_k7Q3BdiRWEuwx_ll6zpJ7tOdxM6,심사관/2의견제출통지서/1020237015600.pdf,1020237015600.pdf,pdf,심사관,,1020237015600,https://drive.google.com/file/d/1IJ2o_k7Q3BdiRWEuwx_ll6zpJ7tOdxM6/view
1oRdl5Xf9giMsfc9sXjK4oiv4UJvwUIRj,심사관/2의견제출통지서/1020237015600.txt,1020237015600.txt,txt,심사관,,1020237015600,https://drive.google.com/file/d/1oRdl5Xf9giMsfc9sXjK4oiv4UJvwUIRj/view
125s3W2gBZQeTw0FPxkD5v8g7zL8-7WDV,심사관/2의견제출통지서/1020237015600_cleaned.txt,1020237015600_cleaned.txt,txt,심사관,,1020237015600_cleaned,https://drive.google.com/file/d/125s3W2gBZQeTw0FPxkD5v8g7zL8-7WDV/view
1h4D89FUSGrrAdJF90UJQMerdzB9BgkW7,심사관/2의견제출통지서/1020240026694.pdf,1020240026694.pdf,pdf,심사관,,1020240026694,https://drive.google.com/file/d/1h4D89FUSGrrAdJF90UJQMerdzB9BgkW7/view
1zV7qgcRQYuqYKLtoNxXfC_CryoCS_Fhq,심사관/2의견제출통지서/1020240026694.txt,1020240026694.txt,txt,심사관,,1020240026694,https://drive.google.com/file/d/1zV7qgcRQYuqYKLtoNxXfC_CryoCS_Fhq/view
1mfp3EfRUDyybwNg1MYzxOuj5oQLxzhUb,심사관/2의견제출통지서/1020240026694_cleaned.txt,1020240026694_cleaned.txt,txt,심사관,,1020240026694_cleaned,https://drive.google.com/file/d/1mfp3EfRUDyybwNg1MYzxOuj5oQLxzhUb/view
16Ohri4zRnExzfpTHYls-P9R99NUJYe3k,심사관/2의견제출통지서/1020240058416.pdf,1020240058416.pdf,pdf,심사관,,1020240058416,https://drive.google.com/file/d/16Ohri4zRnExzfpTHYls-P9R99NUJYe3k/view
16z2zpAmhODsmdUpdBlnAGHc2yPx17Xw1,심사관/2의견제출통지서/1020240058416.txt,1020240058416.txt,txt,심사관,,1020240058416,https://drive.google.com/file/d/16z2zpAmhODsmdUpdBlnAGHc2yPx17Xw1/view
1y2r4O0MhoQDsfEnoBd69CU2AabDLG7P3,심사관/2의견제출통지서/1020240081489.pdf,1020240081489.pdf,pdf,심사관,,1020240081489,https://drive.google.com/file/d/1y2r4O0MhoQDsfEnoBd69CU2AabDLG7P3/view
1H3BWxh-Wes4e_O6U1rUyYZbZXIpuGu50,심사관/2의견제출통지서/1020240081489.txt,1020240081489.txt,txt,심사관,,1020240081489,https://drive.google.com/file/d/1H3BWxh-Wes4e_O6U1rUyYZbZXIpuGu50/view
1ml_mT6-odLtoVEEQCg3HMxQJqja-t1d5,심사관/2의견제출통지서/1020240081489_cleaned.txt,1020240081489_cleaned.txt,txt,심사관,,1020240081489_cleaned,https://drive.google.com/file/d/1ml_mT6-odLtoVEEQCg3HMxQJqja-t1d5/view
1v8mOdOyaHsY6w83K_GTHoKAKs5408Kak,심사관/2의견제출통지서/1020240138555.pdf,1020240138555.pdf,pdf,심사관,,1020240138555,https://drive.google.com/file/d/1v8mOdOyaHsY6w83K_GTHoKAKs5408Kak/view
1khMKd4vtnRmzfN92nZtaZ3I6t96SpvY7,심사관/2의견제출통지서/1020240138555.txt,1020240138555.txt,txt,심사관,,1020240138555,https://drive.google.com/file/d/1khMKd4vtnRmzfN92nZtaZ3I6t96SpvY7/view
1qeAvndZfiOrXrhsquNQWnB8dptyFxLR5,심사관/2의견제출통지서/1020240138555_cleaned.txt,1020240138555_cleaned.txt,txt,심사관,,1020240138555_cleaned,https://drive.google.com/file/d/1qeAvndZfiOrXrhsquNQWnB8dptyFxLR5/view
1t8usQ6L1r58wpPoJvfROfl03TH__nHsA,심사관/2의견제출통지서/1020240146684.pdf,1020240146684.pdf,pdf,심사관,,1020240146684,https://drive.google.com/file/d/1t8usQ6L1r58wpPoJvfROfl03TH__nHsA/view
1QlgdCNzWzgkz7Ac9ZiY1Y4o6QRYPDtlh,심사관/2의견제출통지서/1020240152277.pdf,1020240152277.pdf,pdf,심사관,,1020240152277,https://drive.google.com/file/d/1QlgdCNzWzgkz7Ac9ZiY1Y4o6QRYPDtlh/view
1aIOh6RxCFnQjKStTU8IqFB5KXZFcvNcK,심사관/2의견제출통지서/1020240152277.txt,1020240152277.txt,txt,심사관,,1020240152277,https://drive.google.com/file/d/1aIOh6RxCFnQjKStTU8IqFB5KXZFcvNcK/view
1aj1-DMVTWfhRWnEXiYZQzcOCBKaAZzl5,심사관/2의견제출통지서/1020240152277_cleaned.txt,1020240152277_cleaned.txt,txt,심사관,,1020240152277_cleaned,https://drive.google.com/file/d/1aj1-DMVTWfhRWnEXiYZQzcOCBKaAZzl5/view
1Mh5stsk4UM8ARDZUVKPPAidnSX-YabzP,심사관/2의견제출통지서/1020240173044.pdf,1020240173044.pdf,pdf,심사관,,1020240173044,https://drive.google.com/file/d/1Mh5stsk4UM8ARDZUVKPPAidnSX-YabzP/view
1XseEWNXZrUnDFmwWlKRfIhYzHCq_F4Iv,심사관/2의견제출통지서/1020240173044.txt,1020240173044.txt,txt,심사관,,1020240173044,https://drive.google.com/file/d/1XseEWNXZrUnDFmwWlKRfIhYzHCq_F4Iv/view
1BnWgi_2vWuqEyPiQ8if4jewlbF9ZC1zl,심사관/2의견제출통지서/1020240196542.pdf,1020240196542.pdf,pdf,심사관,,1020240196542,https://drive.google.com/file/d/1BnWgi_2vWuqEyPiQ8if4jewlbF9ZC1zl/view
1R6juM7TwcvrJ4Ydd6ewHNjuF83DQLf-G,심사관/2의견제출통지서/1020240196542.txt,1020240196542.txt,txt,심사관,,1020240196542,https://drive.google.com/file/d/1R6juM7TwcvrJ4Ydd6ewHNjuF83DQLf-G/view
1r9t2svMmKI-o08J8q5jsgSq2Pmqit0em,심사관/2의견제출통지서/1020240196542_cleaned.txt,1020240196542_cleaned.txt,txt,심사관,,1020240196542_cleaned,https://drive.google.com/file/d/1r9t2svMmKI-o08J8q5jsgSq2Pmqit0em/view
11gbqyoJjygpdDvMnoj3BKxUcCaJMPyum,심사관/2의견제출통지서/1020247011628.pdf,1020247011628.pdf,pdf,심사관,,1020247011628,https://drive.google.com/file/d/11gbqyoJjygpdDvMnoj3BKxUcCaJMPyum/view
1eE0dQc7S2EOBV9-xeZww0VJUgl7Jjqkx,심사관/2의견제출통지서/1020247011628.txt,1020247011628.txt,txt,심사관,,1020247011628,https://drive.google.com/file/d/1eE0dQc7S2EOBV9-xeZww0VJUgl7Jjqkx/view
1U-TI2jE38Tg95n1BFQp47894YjIviRjo,심사관/2의견제출통지서/1020247023307.pdf,1020247023307.pdf,pdf,심사관,,1020247023307,https://drive.google.com/file/d/1U-TI2jE38Tg95n1BFQp47894YjIviRjo/view
1eYVAiIJ6V7lb8wXhAm5SnnLDwNgO9xPa,심사관/2의견제출통지서/1020247023307.txt,1020247023307.txt,txt,심사관,,1020247023307,https://drive.google.com/file/d/1eYVAiIJ6V7lb8wXhAm5SnnLDwNgO9xPa/view
1W4hzzcgYUNojlhRSfE-9jCGKLGC_vBUM,심사관/2의견제출통지서/1020247023307_cleaned.txt,1020247023307_cleaned.txt,txt,심사관,,1020247023307_cleaned,https://drive.google.com/file/d/1W4hzzcgYUNojlhRSfE-9jCGKLGC_vBUM/view
1tkgIyTvQOWBzTRmL8xdnXtOLs-rJNbrD,심사관/2의견제출통지서/1020247023700.pdf,1020247023700.pdf,pdf,심사관,,1020247023700,https://drive.google.com/file/d/1tkgIyTvQOWBzTRmL8xdnXtOLs-rJNbrD/view
127UeK5-atFlgD5cxrEdhj7rWO_UqcMiW,심사관/2의견제출통지서/1020247023700.txt,1020247023700.txt,txt,심사관,,1020247023700,https://drive.google.com/file/d/127UeK5-atFlgD5cxrEdhj7rWO_UqcMiW/view
1kI0tUU9te81lGUOV0bHYdsaW7T2-1-hm,심사관/2의견제출통지서/1020247023700_cleaned.txt,1020247023700_cleaned.txt,txt,심사관,,1020247023700_cleaned,https://drive.google.com/file/d/1kI0tUU9te81lGUOV0bHYdsaW7T2-1-hm/view
1wPDMmmcQ3SdQ1Y4TE9iBHJ7kZubPh_Sj,심사관/2의견제출통지서/1020250027252.pdf,1020250027252.pdf,pdf,심사관,,1020250027252,https://drive.google.com/file/d/1wPDMmmcQ3SdQ1Y4TE9iBHJ7kZubPh_Sj/view
1u7TRxuKUjPbzoX7PZ3MgXPLgMj9JO2HV,심사관/2의견제출통지서/1020250027252.txt,1020250027252.txt,txt,심사관,,1020250027252,https://drive.google.com/file/d/1u7TRxuKUjPbzoX7PZ3MgXPLgMj9JO2HV/view
1htXF-eE2l79SDm-V9nrqIT7I7fDicJ1p,심사관/2의견제출통지서/1020250034744.pdf,1020250034744.pdf,pdf,심사관,,1020250034744,https://drive.google.com/file/d/1htXF-eE2l79SDm-V9nrqIT7I7fDicJ1p/view
1QIgAxpt8vU8lzj7woxC2vGPKEWy4mtJM,심사관/2의견제출통지서/1020250034744.txt,1020250034744.txt,txt,심사관,,1020250034744,https://drive.google.com/file/d/1QIgAxpt8vU8lzj7woxC2vGPKEWy4mtJM/view
1JHhJht2azjMcALrKMwdrgAjbRqwjEhMT,심사관/2의견제출통지서/1020250034744_cleaned.txt,1020250034744_cleaned.txt,txt,심사관,,1020250034744_cleaned,https://drive.google.com/file/d/1JHhJht2azjMcALrKMwdrgAjbRqwjEhMT/view
1t25WHOr3AowHEjDtF01I-D1ZH-PJxJLS,심사관/2의견제출통지서/1020250045991.pdf,1020250045991.pdf,pdf,심사관,,1020250045991,https://drive.google.com/file/d/1t25WHOr3AowHEjDtF01I-D1ZH-PJxJLS/view
19PejTGVSfeAqwifrqOBRSroQLfAiHguO,심사관/2의견제출통지서/1020250068220.pdf,1020250068220.pdf,pdf,심사관,,1020250068220,https://drive.google.com/file/d/19PejTGVSfeAqwifrqOBRSroQLfAiHguO/view
1o1p3d7IxqKBzySQmy5Ngwbyom9B17MCl,심사관/2의견제출통지서/1020250068220.txt,1020250068220.txt,txt,심사관,,1020250068220,https://drive.google.com/file/d/1o1p3d7IxqKBzySQmy5Ngwbyom9B17MCl/view
1BSwJCgrxdPm1Yb8kzymPOdISSaFmmxdf,심사관/2의견제출통지서/1020250077843.pdf,1020250077843.pdf,pdf,심사관,,1020250077843,https://drive.google.com/file/d/1BSwJCgrxdPm1Yb8kzymPOdISSaFmmxdf/view
1fSUaVnWkWydo2aAeO0sqhHBvD-4oRdFR,심사관/2의견제출통지서/1020250077843.txt,1020250077843.txt,txt,심사관,,1020250077843,https://drive.google.com/file/d/1fSUaVnWkWydo2aAeO0sqhHBvD-4oRdFR/view
1ikqtZ-5_flRI7waZbHwHGBMWbjUQFcH3,심사관/2의견제출통지서/1020250077843_cleaned.txt,1020250077843_cleaned.txt,txt,심사관,,1020250077843_cleaned,https://drive.google.com/file/d/1ikqtZ-5_flRI7waZbHwHGBMWbjUQFcH3/view
13nDx9MGlw9B1aMQ568y6epa408YoqtqM,심사관/2의견제출통지서/1020250077859.pdf,1020250077859.pdf,pdf,심사관,,1020250077859,https://drive.google.com/file/d/13nDx9MGlw9B1aMQ568y6epa408YoqtqM/view
1f3v9xNYbDj5OZCn4Ua5XW8shw4wDfA96,심사관/2의견제출통지서/1020250077859.txt,1020250077859.txt,txt,심사관,,1020250077859,https://drive.google.com/file/d/1f3v9xNYbDj5OZCn4Ua5XW8shw4wDfA96/view
1KFCPlUFS-9DwXD2iNeOSTxlAcsu0Lm_K,심사관/2의견제출통지서/1020250077859_cleaned.txt,1020250077859_cleaned.txt,txt,심사관,,1020250077859_cleaned,https://drive.google.com/file/d/1KFCPlUFS-9DwXD2iNeOSTxlAcsu0Lm_K/view
1APvY0xEUwwchM9-WsMS2pFVMJzM49yrk,심사관/2의견제출통지서/1020250115002.pdf,1020250115002.pdf,pdf,심사관,,1020250115002,https://drive.google.com/file/d/1APvY0xEUwwchM9-WsMS2pFVMJzM49yrk/view
1HJ6GRZxUR-P77fFExz95nmvdtBMvsq01,심사관/2의견제출통지서/1020250115002.txt,1020250115002.txt,txt,심사관,,1020250115002,https://drive.google.com/file/d/1HJ6GRZxUR-P77fFExz95nmvdtBMvsq01/view
18upksNWHwenALCORbqUtJp8-R1cgi39a,심사관/2의견제출통지서/1020250115002_cleaned.txt,1020250115002_cleaned.txt,txt,심사관,,1020250115002_cleaned,https://drive.google.com/file/d/18upksNWHwenALCORbqUtJp8-R1cgi39a/view
1F3cZRgC8rATgmQ2s_OT1P3_tBUakjT9h,심사관/2의견제출통지서/1020257019800.pdf,1020257019800.pdf,pdf,심사관,,1020257019800,https://drive.google.com/file/d/1F3cZRgC8rATgmQ2s_OT1P3_tBUakjT9h/view
17KpD2BNa7hwnlLXtrx9doK1Apt7My9CY,심사관/2의견제출통지서/1020257019800.txt,1020257019800.txt,txt,심사관,,1020257019800,https://drive.google.com/file/d/17KpD2BNa7hwnlLXtrx9doK1Apt7My9CY/view
1LiWTRvQsqb8hZVIZDnbULGULtCkqn9Mo,심사관/2의견제출통지서/1020257019800_cleaned.txt,1020257019800_cleaned.txt,txt,심사관,,1020257019800_cleaned,https://drive.google.com/file/d/1LiWTRvQsqb8hZVIZDnbULGULtCkqn9Mo/view
1q9a4tQlcL5T3H0QRMoH21vWHmeWuiXKC,심사관/3최종/1020170003348.txt,1020170003348.txt,txt,심사관,,1020170003348,https://drive.google.com/file/d/1q9a4tQlcL5T3H0QRMoH21vWHmeWuiXKC/view
19MfUZbYXieHJ9Vvi6xcJuYnhL5w8NbTg,심사관/3최종/1020170003348_extracted.txt,1020170003348_extracted.txt,txt,심사관,,1020170003348,https://drive.google.com/file/d/19MfUZbYXieHJ9Vvi6xcJuYnhL5w8NbTg/view
1qhN-DtoA2iftkiwodQMdmsGRPL-OgFhL,심사관/3최종/1020170054474.txt,1020170054474.txt,txt,심사관,,1020170054474,https://drive.google.com/file/d/1qhN-DtoA2iftkiwodQMdmsGRPL-OgFhL/view
1GeQtYOmVS2owiH2qgK_P8ITIvE58a9QE,심사관/3최종/1020170054474_extracted.txt,1020170054474_extracted.txt,txt,심사관,,1020170054474,https://drive.google.com/file/d/1GeQtYOmVS2owiH2qgK_P8ITIvE58a9QE/view
14MdXyo6BR9xGDlyBKzCSzTCHtmkd8a1G,심사관/3최종/1020170083779.txt,1020170083779.txt,txt,심사관,,1020170083779,https://drive.google.com/file/d/14MdXyo6BR9xGDlyBKzCSzTCHtmkd8a1G/view
1kDtStAu0IwlBV0KZpkjw3ozgYKyHHoCs,심사관/3최종/1020170083779_extracted.txt,1020170083779_extracted.txt,txt,심사관,,1020170083779,https://drive.google.com/file/d/1kDtStAu0IwlBV0KZpkjw3ozgYKyHHoCs/view
1917N-5CphmDZ9H2gLo2WkTOiwwn-Tj1Q,심사관/3최종/1020170097848.txt,1020170097848.txt,txt,심사관,,1020170097848,https://drive.google.com/file/d/1917N-5CphmDZ9H2gLo2WkTOiwwn-Tj1Q/view
1XDUbrwLSocZPIflCm6v0j7SymAIWrFes,심사관/3최종/1020170097848_extracted.txt,1020170097848_extracted.txt,txt,심사관,,1020170097848,https://drive.google.com/file/d/1XDUbrwLSocZPIflCm6v0j7SymAIWrFes/view
1Llju5N1FtC4oKYUeCJKayRPTxYm5n1na,심사관/3최종/1020170122363.txt,1020170122363.txt,txt,심사관,,1020170122363,https://drive.google.com/file/d/1Llju5N1FtC4oKYUeCJKayRPTxYm5n1na/view
1Vl4jzOOHKamcJQ6nNh4XsxSvnoQNOfPr,심사관/3최종/1020170122363_extracted.txt,1020170122363_extracted.txt,txt,심사관,,1020170122363,https://drive.google.com/file/d/1Vl4jzOOHKamcJQ6nNh4XsxSvnoQNOfPr/view
1XXKXGdird9ahLXUdI7FcZw_0HhfrwX7D,심사관/3최종/1020170144234.txt,1020170144234.txt,txt,심사관,,1020170144234,https://drive.google.com/file/d/1XXKXGdird9ahLXUdI7FcZw_0HhfrwX7D/view
10zmxxJ5OsFSTqmK7I1Uu2mro6-UpE6Cp,심사관/3최종/1020170144234_extracted.txt,1020170144234_extracted.txt,txt,심사관,,1020170144234,https://drive.google.com/file/d/10zmxxJ5OsFSTqmK7I1Uu2mro6-UpE6Cp/view
1WIIhJdhueNYcK4MMKhXE94nHCf1NxzxF,심사관/3최종/1020170155897.txt,1020170155897.txt,txt,심사관,,1020170155897,https://drive.google.com/file/d/1WIIhJdhueNYcK4MMKhXE94nHCf1NxzxF/view
